date,rating,deviation,n_faceoffs,wins,player_id,player_name
2012-01,1587.164087158147,34.071885472213744,1387,777,8471514,Rich Peverley
2012-02,1553.762156915721,36.12658784591946,1425,797,8471514,Rich Peverley
2012-03,1549.3838446558632,44.402975926714376,1429,799,8471514,Rich Peverley
2012-04,1527.4182458418252,30.586534968151724,1524,847,8471514,Rich Peverley
2012-10,1532.0018381048292,35.328881255783635,1553,863,8471514,Rich Peverley
2012-11,1559.6754612439884,30.115501580785867,1632,912,8471514,Rich Peverley
2012-12,1570.8507182397973,29.29477402584627,1711,962,8471514,Rich Peverley
2013-01,1597.4703299623318,39.60629913502671,1760,995,8471514,Rich Peverley
2013-02,1563.1491714572676,34.930133745380786,1819,1030,8471514,Rich Peverley
2013-03,1530.159728332204,26.670506416531662,1946,1100,8471514,Rich Peverley
2013-04,1557.6973566536662,18.29388688066081,2261,1292,8471514,Rich Peverley
2014-01,1584.9715192946844,25.63823338970092,2430,1397,8471514,Rich Peverley
2014-02,1567.8741756095842,32.387015659787686,2466,1417,8471514,Rich Peverley
2014-03,1560.5062703345468,37.25216111744463,2494,1435,8471514,Rich Peverley
2014-10,1549.7780267921207,32.52587174255875,2579,1484,8471514,Rich Peverley
2014-11,1550.3027803356626,28.460849863969358,2670,1538,8471514,Rich Peverley
2014-12,1571.485670567673,22.96401662722711,2840,1640,8471514,Rich Peverley
Starting,1500.0,240.0,0,0,8460542,Patrik Elias
2011-01,1418.5201318053994,44.46918700787662,104,42,8460542,Patrik Elias
2011-02,1464.9167309546956,29.398235705118033,229,102,8460542,Patrik Elias
2011-03,1491.4200646879367,25.246629786481023,373,170,8460542,Patrik Elias
2011-04,1473.8624097610038,29.03901421243476,441,198,8460542,Patrik Elias
2011-10,1459.2546315036554,35.880973691171526,464,206,8460542,Patrik Elias
2011-11,1468.9479593355481,41.29289571102537,478,214,8460542,Patrik Elias
2011-12,1470.2795087178788,43.06386954972177,497,224,8460542,Patrik Elias
2012-01,1446.545946626255,24.681174057905412,701,311,8460542,Patrik Elias
2012-02,1437.5171206667171,21.520977213088337,915,407,8460542,Patrik Elias
2012-03,1450.28966898129,19.716032675204122,1176,527,8460542,Patrik Elias
2012-04,1419.2899081424732,17.318501958500157,1532,678,8460542,Patrik Elias
2012-10,1434.140554825827,22.150525884362345,1695,754,8460542,Patrik Elias
2012-11,1427.390804907148,19.936315271399753,1948,856,8460542,Patrik Elias
2012-12,1437.9784115788307,20.21422961157916,2184,963,8460542,Patrik Elias
2013-01,1398.865961894874,38.10212107382427,2240,985,8460542,Patrik Elias
2013-02,1410.00019781836,36.57113672939426,2283,1007,8460542,Patrik Elias
2013-03,1443.8558489816785,36.35257194236574,2326,1028,8460542,Patrik Elias
2013-04,1417.3886247041833,40.11070328914894,2347,1034,8460542,Patrik Elias
2014-01,1405.6701626991764,39.24861116973492,2411,1058,8460542,Patrik Elias
2014-02,1434.6670135042152,39.421996514153555,2441,1073,8460542,Patrik Elias
2014-03,1404.5522315950573,24.83582585374966,2620,1141,8460542,Patrik Elias
2014-04,1423.6009329975946,30.71138452423171,2671,1164,8460542,Patrik Elias
2014-10,1433.6742709059376,27.3792330297291,2784,1213,8460542,Patrik Elias
2014-11,1437.4399068243026,29.137647787430527,2861,1245,8460542,Patrik Elias
2014-12,1409.9780558615855,24.109940490751573,3024,1310,8460542,Patrik Elias
2015-01,1425.7272932935011,45.56423136584027,3051,1322,8460542,Patrik Elias
2015-02,1384.023870414354,33.509209306207936,3134,1350,8460542,Patrik Elias
2015-03,1368.4472027030217,28.409956955144274,3242,1387,8460542,Patrik Elias
2015-04,1383.2424805147505,29.273257765065413,3321,1422,8460542,Patrik Elias
2015-10,1397.0462409720244,25.239833297060287,3467,1480,8460542,Patrik Elias
2015-11,1421.3963354073344,21.77076878325812,3686,1571,8460542,Patrik Elias
2015-12,1406.3238316464278,33.47465519061346,3697,1573,8460542,Patrik Elias
2016-11,1433.3250643192905,84.6484539619116,3698,1574,8460542,Patrik Elias
2016-12,1384.4829761920962,57.17008181243229,3725,1582,8460542,Patrik Elias
Starting,1500.0,240.0,0,0,8471233,Travis Zajac
2011-01,1498.50245830352,34.795359209405234,161,82,8471233,Travis Zajac
2011-02,1549.970127493812,22.78487447478987,359,193,8471233,Travis Zajac
2011-03,1552.096697839653,20.755061598069734,574,316,8471233,Travis Zajac
2011-04,1516.6489162804694,26.60799172313434,652,351,8471233,Travis Zajac
2011-10,1555.4704746139419,22.13920985898716,833,457,8471233,Travis Zajac
2011-11,1564.5126343895645,20.746424555787794,1043,582,8471233,Travis Zajac
2011-12,1561.219305132134,20.12724426693807,1264,706,8471233,Travis Zajac
2012-01,1545.526325221558,51.77556006436912,1271,709,8471233,Travis Zajac
2012-03,1569.2676441246274,39.943616213898224,1327,744,8471233,Travis Zajac
2012-04,1538.1495455180868,15.617091240970506,1827,1014,8471233,Travis Zajac
2012-12,1564.5934288030412,30.580659323304772,1916,1067,8471233,Travis Zajac
2013-01,1585.1224749871683,31.333823713211796,2019,1130,8471233,Travis Zajac
2013-02,1538.4948932096504,21.005805266910734,2262,1261,8471233,Travis Zajac
2013-03,1545.2888658578017,18.068932272531267,2572,1441,8471233,Travis Zajac
2013-04,1548.1229519265005,19.95918517466446,2797,1573,8471233,Travis Zajac
2014-01,1545.9420550924303,21.959646161035277,3034,1702,8471233,Travis Zajac
2014-02,1508.6672881786287,27.43909342273675,3109,1739,8471233,Travis Zajac
2014-03,1580.210760979277,19.79135246957146,3372,1901,8471233,Travis Zajac
2014-04,1554.1500935406198,22.061548409376922,3539,1991,8471233,Travis Zajac
2014-10,1516.0182957271447,21.05532491905098,3739,2093,8471233,Travis Zajac
2014-11,1508.3612965708346,20.48825120139145,3946,2201,8471233,Travis Zajac
2014-12,1528.6634207509683,19.330206852358295,4191,2334,8471233,Travis Zajac
2015-01,1531.5233879458774,24.87011713652397,4367,2431,8471233,Travis Zajac
2015-02,1531.0729751096603,21.492601456421145,4567,2539,8471233,Travis Zajac
2015-03,1515.8356470825124,20.39265732415943,4781,2644,8471233,Travis Zajac
2015-04,1516.7776665632323,25.71064366995163,4867,2689,8471233,Travis Zajac
2015-10,1524.801824421512,21.85344517030909,5059,2791,8471233,Travis Zajac
2015-11,1529.9572551835136,20.224009043520397,5281,2906,8471233,Travis Zajac
2015-12,1561.693720549306,24.38633576181744,5391,2975,8471233,Travis Zajac
2016-01,1467.862597439269,24.622091995701226,5577,3053,8471233,Travis Zajac
2016-02,1536.1209992027216,19.661294864076908,5835,3196,8471233,Travis Zajac
2016-03,1521.8107047953326,18.51388697916536,6111,3330,8471233,Travis Zajac
2016-04,1541.5463388646401,26.425731963077187,6183,3373,8471233,Travis Zajac
2016-10,1543.9390401267426,21.73293132199946,6385,3485,8471233,Travis Zajac
2016-11,1526.1663598934947,19.097322081783922,6634,3614,8471233,Travis Zajac
2016-12,1534.806279769994,22.72869828667098,6778,3690,8471233,Travis Zajac
2017-01,1545.6320679291005,23.62991420136725,6979,3800,8471233,Travis Zajac
2017-02,1572.703226928026,19.766393811648395,7220,3945,8471233,Travis Zajac
2017-03,1547.7479295345545,18.19885570469445,7519,4106,8471233,Travis Zajac
2017-04,1541.9353607133812,23.302784314319904,7643,4175,8471233,Travis Zajac
2017-10,1539.343306340914,22.87782210869859,7801,4255,8471233,Travis Zajac
2017-11,1537.865135661628,18.212538750952447,8108,4419,8471233,Travis Zajac
2017-12,1538.1671154420628,18.16590032591597,8395,4574,8471233,Travis Zajac
2018-01,1530.7046009708574,24.95830779721444,8570,4663,8471233,Travis Zajac
2018-02,1528.1803870723757,19.34144640268701,8831,4797,8471233,Travis Zajac
2018-03,1503.5375797955217,18.610991055368626,9100,4923,8471233,Travis Zajac
2018-04,1535.1428162908237,20.781878946270883,9298,5030,8471233,Travis Zajac
2018-11,1543.4348215956209,28.81404758365348,9393,5081,8471233,Travis Zajac
2018-12,1543.3079555790707,21.00211807987074,9609,5196,8471233,Travis Zajac
2019-01,1572.4713030228286,22.504966990626812,9830,5326,8471233,Travis Zajac
2019-02,1576.8294580249683,19.05708022497406,10100,5488,8471233,Travis Zajac
2019-03,1578.7574347978575,19.370917881849557,10352,5636,8471233,Travis Zajac
2019-04,1595.6745457154875,27.69939264376238,10409,5672,8471233,Travis Zajac
2019-10,1583.8628830965206,24.81055339082758,10551,5757,8471233,Travis Zajac
2019-11,1534.0201853611538,20.02212722049868,10791,5880,8471233,Travis Zajac
2019-12,1560.4812935339978,18.917112554594095,11055,6037,8471233,Travis Zajac
2020-01,1556.48325291202,24.572254631530956,11237,6138,8471233,Travis Zajac
2020-02,1526.1516766903244,20.17143885013653,11472,6260,8471233,Travis Zajac
2020-03,1538.5080311282384,26.262621637619443,11554,6306,8471233,Travis Zajac
2020-10,1523.950820194858,23.17833036034844,11713,6385,8471233,Travis Zajac
2020-11,1529.1193824732636,20.391832705689325,11935,6507,8471233,Travis Zajac
2020-12,1524.6467523417746,20.2812591425881,12145,6613,8471233,Travis Zajac
2021-01,1488.153212376848,30.58858450332434,12255,6659,8471233,Travis Zajac
2021-02,1491.7546779982586,31.712426257433464,12310,6685,8471233,Travis Zajac
2021-03,1501.0797147845028,19.362696169878635,12596,6836,8471233,Travis Zajac
2021-04,1511.9807265041554,24.106862148548934,12710,6899,8471233,Travis Zajac
2021-05,1530.9505464294898,28.641436004111593,12775,6937,8471233,Travis Zajac
Starting,1500.0,240.0,0,0,8469501,Chris Thorburn
2011-01,1492.5788448523979,58.14125110712839,55,27,8469501,Chris Thorburn
2011-02,1497.9177480996432,39.675322972744205,108,54,8469501,Chris Thorburn
2011-03,1501.8431166297917,37.732988256379485,147,73,8469501,Chris Thorburn
2011-04,1503.1275008407,43.378467232119284,158,79,8469501,Chris Thorburn
2011-10,1488.0377674830854,41.55862668050167,185,91,8469501,Chris Thorburn
2011-11,1500.865690564372,40.83696845383634,211,105,8469501,Chris Thorburn
2011-12,1512.4166587056814,39.24246177200659,244,124,8469501,Chris Thorburn
2012-01,1532.6473096613872,56.73584554130807,254,131,8469501,Chris Thorburn
2012-02,1506.6072957302351,53.34910882827157,268,138,8469501,Chris Thorburn
2012-03,1522.2717427760383,55.82097688413339,274,142,8469501,Chris Thorburn
2012-04,1531.1896011530832,61.31393880474978,275,143,8469501,Chris Thorburn
2012-10,1511.225047236708,57.890706308776,285,147,8469501,Chris Thorburn
2012-11,1503.415600473348,52.981296148130724,300,155,8469501,Chris Thorburn
2012-12,1543.5705268595527,52.35275100242655,311,163,8469501,Chris Thorburn
2013-01,1511.0851988954698,62.385354624832146,321,167,8469501,Chris Thorburn
2013-02,1488.375472505158,61.01650937480205,328,170,8469501,Chris Thorburn
2013-03,1426.074274154659,54.82613451370635,343,175,8469501,Chris Thorburn
2013-04,1442.8380536540524,52.093191052104814,357,183,8469501,Chris Thorburn
2014-01,1466.8236403346782,68.29856017820138,361,186,8469501,Chris Thorburn
2014-02,1453.321738117824,71.53760308873056,363,186,8469501,Chris Thorburn
2014-03,1441.9868338592692,75.03518896180167,364,186,8469501,Chris Thorburn
2014-11,1500.8601212328986,82.234435771986,367,189,8469501,Chris Thorburn
2014-12,1528.6290918884604,57.18261168905491,390,203,8469501,Chris Thorburn
2015-01,1547.4781590385376,61.46061001830896,403,211,8469501,Chris Thorburn
2015-02,1553.2117816953503,50.43437484336042,426,225,8469501,Chris Thorburn
2015-03,1555.121559734218,53.92748687024353,432,229,8469501,Chris Thorburn
2015-04,1541.0858181925298,53.034891609101,444,236,8469501,Chris Thorburn
2015-11,1550.3112431507634,62.66893081063511,447,238,8469501,Chris Thorburn
2015-12,1545.779215190999,65.68733993514016,450,240,8469501,Chris Thorburn
2016-01,1528.9678680760608,59.38630343924659,472,254,8469501,Chris Thorburn
2016-02,1526.284211847953,60.955014333597,477,257,8469501,Chris Thorburn
2016-03,1517.9740849510713,47.755364844789064,507,275,8469501,Chris Thorburn
2016-04,1504.7655764528267,50.062250492730655,516,279,8469501,Chris Thorburn
2016-10,1511.9307605626977,55.017020960362125,519,281,8469501,Chris Thorburn
2016-11,1507.3402096631094,46.22424291399624,547,298,8469501,Chris Thorburn
2016-12,1464.9062460447851,42.991636062603376,572,308,8469501,Chris Thorburn
2017-01,1463.006868696973,65.51096459969683,574,309,8469501,Chris Thorburn
2017-03,1476.802077128385,74.52161924733711,575,310,8469501,Chris Thorburn
2017-04,1508.8310782932126,75.73043215968842,577,312,8469501,Chris Thorburn
2017-10,1563.825917974977,68.3409668152707,585,318,8469501,Chris Thorburn
2017-11,1488.0458118785941,62.27998889130318,595,320,8469501,Chris Thorburn
2017-12,1478.765481977426,64.59138170811647,598,321,8469501,Chris Thorburn
2018-01,1497.3847179653098,80.4129421444422,599,322,8469501,Chris Thorburn
2018-03,1478.144938575854,86.60293037569097,600,322,8469501,Chris Thorburn
2018-11,1520.47054576735,81.53890781389845,606,326,8469501,Chris Thorburn
2018-12,1489.3551022463275,79.20234928860557,610,328,8469501,Chris Thorburn
Starting,1500.0,240.0,0,0,8459429,Jason Arnott
2011-01,1535.5652725573982,36.02086993902809,150,77,8459429,Jason Arnott
2011-02,1530.355881464163,24.973609391877268,307,155,8459429,Jason Arnott
2011-03,1497.9168623173252,25.36469796606963,416,205,8459429,Jason Arnott
2011-04,1482.2603298535691,23.24714909657968,569,275,8459429,Jason Arnott
2011-10,1507.7219786017529,24.860284342383334,684,335,8459429,Jason Arnott
2011-11,1534.355972539572,22.97961648013159,843,423,8459429,Jason Arnott
2011-12,1504.5708726329774,22.708700513967592,1003,499,8459429,Jason Arnott
2012-01,1545.6713530708178,29.31640999232732,1121,565,8459429,Jason Arnott
2012-02,1487.6364780661324,30.874933933923916,1181,589,8459429,Jason Arnott
2012-03,1491.4125745275921,25.407980996554727,1314,658,8459429,Jason Arnott
2012-04,1493.3532125102477,28.401316687949194,1384,690,8459429,Jason Arnott
2012-10,1526.4424646435182,24.164621119596845,1530,767,8459429,Jason Arnott
2012-11,1488.202834348753,22.810674042750232,1688,835,8459429,Jason Arnott
2012-12,1517.3873322216732,23.969201682178547,1813,902,8459429,Jason Arnott
Starting,1500.0,240.0,0,0,8474616,Patrice Cormier
2011-01,1566.2174468337294,82.84276165678223,27,16,8474616,Patrice Cormier
2011-02,1523.168629704299,72.35987210520227,39,24,8474616,Patrice Cormier
2011-12,1513.9767153999896,56.26718399219516,67,39,8474616,Patrice Cormier
2012-01,1617.6303225079157,59.02343688223657,85,53,8474616,Patrice Cormier
2012-04,1599.899499096318,66.09727717007108,93,57,8474616,Patrice Cormier
2012-12,1645.6873447974474,75.88764533682973,97,61,8474616,Patrice Cormier
2013-03,1524.7846469437843,85.39752769483295,103,62,8474616,Patrice Cormier
2014-03,1504.5503902734931,69.54183884994531,120,70,8474616,Patrice Cormier
2014-04,1551.6143760313057,58.40216149071886,138,81,8474616,Patrice Cormier
2014-10,1560.838809820984,56.51960933926887,149,88,8474616,Patrice Cormier
2015-02,1567.214890289678,78.24384741198207,154,91,8474616,Patrice Cormier
2016-01,1559.8310514050934,93.00639517808017,159,93,8474616,Patrice Cormier
2016-11,1483.8537428815978,95.4035644399886,163,94,8474616,Patrice Cormier
Starting,1500.0,240.0,0,0,8475788,Alexander Burmistrov
2011-01,1347.9247787029071,51.53823922910106,77,26,8475788,Alexander Burmistrov
2011-02,1346.9826202486709,47.07466505650369,103,36,8475788,Alexander Burmistrov
2011-03,1450.6573359689007,34.17547981382276,191,79,8475788,Alexander Burmistrov
2011-04,1461.8696761476554,30.377000859671902,270,117,8475788,Alexander Burmistrov
2011-10,1452.1837835660301,26.1870470572538,401,173,8475788,Alexander Burmistrov
2011-11,1427.607406579015,24.978433752504632,541,228,8475788,Alexander Burmistrov
2011-12,1416.8599245825371,24.665605702918544,679,279,8475788,Alexander Burmistrov
2012-01,1404.522249920825,39.317314509225284,731,302,8475788,Alexander Burmistrov
2012-02,1407.5998421485874,31.678173726732357,818,337,8475788,Alexander Burmistrov
2012-03,1411.8472456037848,26.3831457308042,943,392,8475788,Alexander Burmistrov
2012-04,1424.8373966846868,32.411932249585085,981,414,8475788,Alexander Burmistrov
2012-10,1407.7752782901105,33.05628380041396,1037,436,8475788,Alexander Burmistrov
2012-11,1441.76017247119,27.514215825600772,1158,491,8475788,Alexander Burmistrov
2012-12,1425.4000376356707,28.483208286774524,1243,527,8475788,Alexander Burmistrov
2013-01,1497.712005070476,40.00368199441114,1295,556,8475788,Alexander Burmistrov
2013-02,1449.2835581747138,29.321664644319604,1401,602,8475788,Alexander Burmistrov
2013-03,1465.705276395306,32.563742735706214,1451,626,8475788,Alexander Burmistrov
2013-04,1439.54790821904,29.18554079885438,1544,669,8475788,Alexander Burmistrov
2016-01,1435.840358282226,49.844716593735946,1596,689,8475788,Alexander Burmistrov
2016-02,1434.188130908847,43.94781365560299,1628,703,8475788,Alexander Burmistrov
2016-03,1405.5510781353264,25.706359702043276,1798,769,8475788,Alexander Burmistrov
2016-04,1399.7027192560797,30.37931671732785,1855,792,8475788,Alexander Burmistrov
2016-10,1393.3909204046558,37.741172215329044,1870,797,8475788,Alexander Burmistrov
2016-11,1367.8499929140514,32.74547804392385,1939,822,8475788,Alexander Burmistrov
2016-12,1398.9003336483397,27.437508493040994,2056,874,8475788,Alexander Burmistrov
2017-01,1424.6536244213164,35.91400658208443,2133,906,8475788,Alexander Burmistrov
2017-02,1443.1119147131067,28.495584388616052,2247,957,8475788,Alexander Burmistrov
2017-03,1444.1607577369175,34.740399778384315,2277,973,8475788,Alexander Burmistrov
2017-04,1432.6072060935119,32.06905608607478,2346,999,8475788,Alexander Burmistrov
2017-10,1409.080010863115,32.846411797177176,2402,1017,8475788,Alexander Burmistrov
2017-11,1398.7028616916111,31.390184666930676,2477,1047,8475788,Alexander Burmistrov
2017-12,1394.4825913192274,38.609592148941864,2493,1052,8475788,Alexander Burmistrov
2018-10,1504.707831089241,42.41420205347638,2554,1088,8475788,Alexander Burmistrov
2018-11,1447.2734150228086,38.548856284524895,2599,1106,8475788,Alexander Burmistrov
2018-12,1451.5592526204048,32.36465388561942,2674,1139,8475788,Alexander Burmistrov
Starting,1500.0,240.0,0,0,8470289,Jim Slater
2011-01,1563.533066157187,214.25798552933776,1,1,8470289,Jim Slater
2011-10,1550.558709281336,53.19758161093561,56,36,8470289,Jim Slater
2011-11,1559.4101677156677,32.62950771783838,159,99,8470289,Jim Slater
2011-12,1560.5890762521774,25.80735090285264,301,185,8470289,Jim Slater
2012-01,1543.2673477723094,27.131639271752448,465,277,8470289,Jim Slater
2012-02,1515.446816889992,21.511572067887887,683,391,8470289,Jim Slater
2012-03,1522.780581628834,20.941445283972303,900,511,8470289,Jim Slater
2012-04,1532.2836425758728,29.3970821741096,947,540,8470289,Jim Slater
2012-10,1534.1434680619373,28.626620286795195,1034,589,8470289,Jim Slater
2012-11,1503.5893518863572,22.061533986073723,1244,691,8470289,Jim Slater
2012-12,1535.8063620060489,20.86723180637513,1466,819,8470289,Jim Slater
2013-01,1531.3480259082717,38.60156346216077,1516,847,8470289,Jim Slater
2013-02,1514.739481857158,26.27969285456221,1665,928,8470289,Jim Slater
2013-03,1498.814408518289,29.359426369543495,1733,964,8470289,Jim Slater
2014-02,1462.9876964044931,64.37784483207975,1739,966,8470289,Jim Slater
2014-03,1591.655545425339,32.35968937433495,1847,1035,8470289,Jim Slater
2014-04,1586.0601140298736,31.99807035569405,1913,1076,8470289,Jim Slater
2014-10,1533.8586310365918,28.64532571474927,2014,1127,8470289,Jim Slater
2015-01,1567.6075064227484,31.50279519440636,2131,1196,8470289,Jim Slater
2015-02,1582.7760725884616,27.155051331732537,2247,1268,8470289,Jim Slater
2015-03,1588.5975291929049,24.132459560660127,2406,1367,8470289,Jim Slater
2015-04,1597.7065880710277,27.148158772136345,2498,1424,8470289,Jim Slater
2015-10,1583.005708391681,27.44615900806561,2598,1483,8470289,Jim Slater
2015-11,1539.6448022261434,28.298460608390027,2690,1532,8470289,Jim Slater
2015-12,1535.0699468733644,26.682317731588856,2801,1591,8470289,Jim Slater
Starting,1500.0,240.0,0,0,8473574,Shawn Matthias
2011-01,1507.7337998814608,41.33144228411569,120,63,8473574,Shawn Matthias
2011-03,1537.2249705325846,47.66960545090913,140,77,8473574,Shawn Matthias
2011-04,1536.4056256639897,44.57017978788867,164,90,8473574,Shawn Matthias
2011-10,1509.7285862344606,37.33505413094179,216,114,8473574,Shawn Matthias
2011-11,1472.7746841488179,28.96030615388192,323,165,8473574,Shawn Matthias
2011-12,1461.6954649096872,32.53159282341595,370,188,8473574,Shawn Matthias
2012-01,1523.047069970519,39.91121601044984,426,220,8473574,Shawn Matthias
2012-02,1486.9081105187238,31.828290442394653,511,262,8473574,Shawn Matthias
2012-03,1507.5107998837625,27.39239133329611,626,323,8473574,Shawn Matthias
2012-04,1470.2476767792537,32.58156952611897,669,339,8473574,Shawn Matthias
2012-10,1490.1759130489068,37.04021773025002,696,353,8473574,Shawn Matthias
2012-11,1497.3617472995672,30.084354467492787,788,397,8473574,Shawn Matthias
2012-12,1492.2293533391614,22.485825561134753,991,494,8473574,Shawn Matthias
2013-01,1478.6274398513765,38.976604511739176,1043,518,8473574,Shawn Matthias
2013-02,1515.6439651975338,39.627515356101405,1073,535,8473574,Shawn Matthias
2013-03,1461.2603827660932,26.007825429788543,1225,602,8473574,Shawn Matthias
2013-04,1424.4312522865564,26.17804599978792,1338,647,8473574,Shawn Matthias
2014-01,1422.3286129427736,47.435259431067266,1361,657,8473574,Shawn Matthias
2014-02,1400.6294081757644,51.01752430863831,1369,658,8473574,Shawn Matthias
2014-03,1427.0689708197974,25.86581633737395,1556,739,8473574,Shawn Matthias
2014-04,1474.0277712993795,31.276821423366528,1605,766,8473574,Shawn Matthias
2014-10,1454.0340716258765,32.484680729160694,1656,786,8473574,Shawn Matthias
2014-11,1438.9775057657503,32.152553862425485,1718,812,8473574,Shawn Matthias
2014-12,1394.366005428346,32.564835507385034,1771,830,8473574,Shawn Matthias
2015-01,1438.3624053447884,54.14883707139275,1783,837,8473574,Shawn Matthias
2015-02,1438.5342901104302,33.481910323340365,1877,874,8473574,Shawn Matthias
2015-03,1446.4543436112535,38.82469392267657,1895,882,8473574,Shawn Matthias
2015-04,1421.9811337130122,45.761287476190375,1901,883,8473574,Shawn Matthias
2015-10,1452.6623201497841,41.10401501977985,1940,899,8473574,Shawn Matthias
2015-11,1496.5469440836055,43.933351221847516,1956,910,8473574,Shawn Matthias
2015-12,1515.4690529955408,49.41397249498796,1962,915,8473574,Shawn Matthias
2016-01,1493.2451577277689,67.6812732100898,1965,916,8473574,Shawn Matthias
2016-02,1466.216618654225,70.15584224605968,1967,916,8473574,Shawn Matthias
2016-03,1484.5366245369519,68.08121142016878,1973,919,8473574,Shawn Matthias
2016-04,1486.0280314857541,70.63973354429224,1975,920,8473574,Shawn Matthias
2016-10,1443.5526708692205,73.0030245330455,1977,920,8473574,Shawn Matthias
2016-11,1441.9870119415898,70.1790993750531,1982,922,8473574,Shawn Matthias
2016-12,1443.8442472418756,69.38949095821808,1986,924,8473574,Shawn Matthias
2017-01,1487.0430768216188,78.13211035527219,1991,927,8473574,Shawn Matthias
2017-02,1441.6952122406062,75.86637651039702,1995,927,8473574,Shawn Matthias
2017-03,1429.1594520247118,79.39135389027479,1996,927,8473574,Shawn Matthias
2017-10,1407.7450221336246,78.55729522724589,2001,928,8473574,Shawn Matthias
2017-12,1424.920023251481,85.12485362662903,2002,929,8473574,Shawn Matthias
2018-01,1408.7990647754666,89.49233026092628,2005,930,8473574,Shawn Matthias
2018-03,1449.2788613466312,84.03750285949802,2010,933,8473574,Shawn Matthias
2018-04,1380.6811772418616,73.97471786497974,2017,934,8473574,Shawn Matthias
2018-10,1399.4916282459535,66.95154370562614,2027,939,8473574,Shawn Matthias
2018-11,1392.5285709525256,69.65706384164497,2029,940,8473574,Shawn Matthias
2018-12,1405.7749718229913,73.27475171105186,2030,941,8473574,Shawn Matthias
Starting,1500.0,240.0,0,0,8467351,Scott Gomez
2011-01,1604.2857869779737,34.22536879872366,177,105,8467351,Scott Gomez
2011-02,1518.1298855492541,23.862728134534308,369,194,8467351,Scott Gomez
2011-03,1480.5857627807293,21.08435672240071,589,289,8467351,Scott Gomez
2011-04,1469.0371584007578,22.00118742203415,759,357,8467351,Scott Gomez
2011-10,1497.122541722214,23.440677572401547,912,432,8467351,Scott Gomez
2011-11,1506.5836305659304,22.263621000845497,1096,524,8467351,Scott Gomez
2011-12,1487.2067318264762,22.632513370472864,1263,598,8467351,Scott Gomez
2012-01,1476.2467166100164,42.32717094326918,1301,612,8467351,Scott Gomez
2012-02,1488.6207656303638,30.796905111109098,1402,662,8467351,Scott Gomez
2012-03,1495.4860893996777,34.25108452967456,1441,684,8467351,Scott Gomez
2012-10,1542.708331375237,32.23480536222328,1532,733,8467351,Scott Gomez
2012-11,1522.9119503359755,31.746919565146584,1596,763,8467351,Scott Gomez
2013-01,1549.4786943618851,52.227437701599456,1619,779,8467351,Scott Gomez
2013-02,1527.5408776618065,40.36142433443057,1670,809,8467351,Scott Gomez
2013-03,1510.9527071650562,25.788316591439308,1834,893,8467351,Scott Gomez
2013-04,1513.449029844787,22.617046864596624,2020,992,8467351,Scott Gomez
2014-01,1541.1849698234696,34.77187880603771,2098,1035,8467351,Scott Gomez
2014-02,1526.5010097613601,38.27537444977394,2123,1047,8467351,Scott Gomez
2014-03,1514.6793816678637,27.12266165154572,2256,1111,8467351,Scott Gomez
2014-04,1486.331538244209,31.04862125985361,2314,1139,8467351,Scott Gomez
2014-10,1474.3812979224026,25.53714949815753,2454,1197,8467351,Scott Gomez
2014-11,1466.426626351866,29.626630544276246,2517,1225,8467351,Scott Gomez
2014-12,1451.399117638351,36.706172023748195,2535,1231,8467351,Scott Gomez
2015-01,1501.194152278303,28.08624596908127,2688,1306,8467351,Scott Gomez
2015-02,1466.1247158825372,22.141440462898718,2889,1392,8467351,Scott Gomez
2015-03,1475.3037605559082,21.98115532645138,3072,1476,8467351,Scott Gomez
2015-04,1487.8697350980071,28.066020904087914,3140,1512,8467351,Scott Gomez
2015-12,1480.742463893097,25.040091669617365,3323,1598,8467351,Scott Gomez
2016-03,1476.6729903807643,32.891719969153435,3433,1649,8467351,Scott Gomez
2016-04,1484.204143963349,40.707813666527244,3441,1653,8467351,Scott Gomez
2016-10,1467.1700385639822,38.0993544110306,3479,1672,8467351,Scott Gomez
2016-11,1437.7651190344466,31.213892149121822,3563,1707,8467351,Scott Gomez
2016-12,1440.853579934439,34.77854754432993,3600,1723,8467351,Scott Gomez
Starting,1500.0,240.0,0,0,8469457,Stephen Weiss
2011-01,1540.359655740825,27.413793268408877,278,149,8469457,Stephen Weiss
2011-02,1521.2297410891451,23.982011958097075,442,232,8469457,Stephen Weiss
2011-03,1527.8037655696955,21.341241406615552,656,346,8469457,Stephen Weiss
2011-04,1556.3543772288022,31.194028225723354,685,365,8469457,Stephen Weiss
2011-10,1525.2682594499406,25.83454901693452,826,439,8469457,Stephen Weiss
2011-11,1532.156408939678,21.289603847367847,1042,559,8469457,Stephen Weiss
2011-12,1522.7004142768712,20.955506137369145,1259,677,8469457,Stephen Weiss
2012-01,1557.3405865220782,25.963220691959815,1435,778,8469457,Stephen Weiss
2012-02,1564.0868503615202,20.640648854879455,1675,907,8469457,Stephen Weiss
2012-03,1527.7869310943645,18.749548142508885,1969,1056,8469457,Stephen Weiss
2012-04,1519.763192084025,20.58696838356957,2176,1156,8469457,Stephen Weiss
2012-10,1549.6992403892493,21.713383025099947,2365,1258,8469457,Stephen Weiss
2012-11,1554.4885828600834,19.391526699070887,2631,1404,8469457,Stephen Weiss
2012-12,1562.4286374959524,20.340777179719538,2854,1523,8469457,Stephen Weiss
